"Team","Player_ID","Player","Team_Index","Stats","Value"
"GSW",10004,"usman garuba",10,"PointsPerGame",0.5
"GSW",10004,"usman garuba",10,"TotalReboundsPerGame",1.2
"GSW",10004,"usman garuba",10,"AssistsPerGame",0.2
"GSW",10004,"usman garuba",10,"StealsPerGame",0.2
"GSW",10004,"usman garuba",10,"BlocksPerGame",0.5
"NOP",19016,"e.j. liddell",19,"PointsPerGame",0.5
"NOP",19016,"e.j. liddell",19,"TotalReboundsPerGame",0.6
"NOP",19016,"e.j. liddell",19,"AssistsPerGame",0.1
"NOP",19016,"e.j. liddell",19,"StealsPerGame",0.3
"NOP",19016,"e.j. liddell",19,"BlocksPerGame",0.3
"CLE",6017,"pete nance",6,"PointsPerGame",0.4
"CLE",6017,"pete nance",6,"TotalReboundsPerGame",0.4
"CLE",6017,"pete nance",6,"AssistsPerGame",0
"CLE",6017,"pete nance",6,"StealsPerGame",0.1
"CLE",6017,"pete nance",6,"BlocksPerGame",0
"LAL",14018,"harry giles",14,"PointsPerGame",0.3
"LAL",14018,"harry giles",14,"TotalReboundsPerGame",0.6
"LAL",14018,"harry giles",14,"AssistsPerGame",0
"LAL",14018,"harry giles",14,"StealsPerGame",0.1
"LAL",14018,"harry giles",14,"BlocksPerGame",0
"LAL",14008,"maxwell lewis",14,"PointsPerGame",0.3
"LAL",14008,"maxwell lewis",14,"TotalReboundsPerGame",0.1
"LAL",14008,"maxwell lewis",14,"AssistsPerGame",0.2
"LAL",14008,"maxwell lewis",14,"StealsPerGame",0.1
"LAL",14008,"maxwell lewis",14,"BlocksPerGame",0
"CHI",5016,"andrew funk",5,"PointsPerGame",0
"CHI",5016,"andrew funk",5,"TotalReboundsPerGame",0
"CHI",5016,"andrew funk",5,"AssistsPerGame",0
"CHI",5016,"andrew funk",5,"StealsPerGame",0.2
"CHI",5016,"andrew funk",5,"BlocksPerGame",0.2
"DET",9025,"malcolm cazalon",9,"PointsPerGame",0
"DET",9025,"malcolm cazalon",9,"TotalReboundsPerGame",0
"DET",9025,"malcolm cazalon",9,"AssistsPerGame",0
"DET",9025,"malcolm cazalon",9,"StealsPerGame",0
"DET",9025,"malcolm cazalon",9,"BlocksPerGame",0
"MIL",4018,"marques bolden",17,"PointsPerGame",0
"MIL",4018,"marques bolden",17,"TotalReboundsPerGame",1
"MIL",4018,"marques bolden",17,"AssistsPerGame",0
"MIL",4018,"marques bolden",17,"StealsPerGame",0
"MIL",4018,"marques bolden",17,"BlocksPerGame",0
"MIN",18021,"justin jackson",18,"PointsPerGame",0
"MIN",18021,"justin jackson",18,"TotalReboundsPerGame",0
"MIN",18021,"justin jackson",18,"AssistsPerGame",0
"MIN",18021,"justin jackson",18,"StealsPerGame",0
"MIN",18021,"justin jackson",18,"BlocksPerGame",0
"NOP",19022,"jalen crutcher",19,"PointsPerGame",0
"NOP",19022,"jalen crutcher",19,"TotalReboundsPerGame",0
"NOP",19022,"jalen crutcher",19,"AssistsPerGame",0
"NOP",19022,"jalen crutcher",19,"StealsPerGame",0
"NOP",19022,"jalen crutcher",19,"BlocksPerGame",0
"NOP",19023,"kaiser gates",19,"PointsPerGame",0
"NOP",19023,"kaiser gates",19,"TotalReboundsPerGame",1
"NOP",19023,"kaiser gates",19,"AssistsPerGame",0
"NOP",19023,"kaiser gates",19,"StealsPerGame",0
"NOP",19023,"kaiser gates",19,"BlocksPerGame",0
"NYK",20021,"ryan arcidiacono",20,"PointsPerGame",0
"NYK",20021,"ryan arcidiacono",20,"TotalReboundsPerGame",0.4
"NYK",20021,"ryan arcidiacono",20,"AssistsPerGame",0.2
"NYK",20021,"ryan arcidiacono",20,"StealsPerGame",0.1
"NYK",20021,"ryan arcidiacono",20,"BlocksPerGame",0
"NYK",20022,"dmytro skapintsev",20,"PointsPerGame",0
"NYK",20022,"dmytro skapintsev",20,"TotalReboundsPerGame",0
"NYK",20022,"dmytro skapintsev",20,"AssistsPerGame",0
"NYK",20022,"dmytro skapintsev",20,"StealsPerGame",0
"NYK",20022,"dmytro skapintsev",20,"BlocksPerGame",0
"PHI",23022,"danny green",23,"PointsPerGame",0
"PHI",23022,"danny green",23,"TotalReboundsPerGame",1
"PHI",23022,"danny green",23,"AssistsPerGame",0.5
"PHI",23022,"danny green",23,"StealsPerGame",0.5
"PHI",23022,"danny green",23,"BlocksPerGame",0
"PHI",23025,"javonte smart",23,"PointsPerGame",0
"PHI",23025,"javonte smart",23,"TotalReboundsPerGame",0
"PHI",23025,"javonte smart",23,"AssistsPerGame",0
"PHI",23025,"javonte smart",23,"StealsPerGame",0
"PHI",23025,"javonte smart",23,"BlocksPerGame",0
"TOR",28024,"ron harper jr.",28,"PointsPerGame",0
"TOR",28024,"ron harper jr.",28,"TotalReboundsPerGame",0
"TOR",28024,"ron harper jr.",28,"AssistsPerGame",1
"TOR",28024,"ron harper jr.",28,"StealsPerGame",0
"TOR",28024,"ron harper jr.",28,"BlocksPerGame",0
"WAS",15014,"trey jemison",30,"PointsPerGame",0
"WAS",15014,"trey jemison",30,"TotalReboundsPerGame",0.5
"WAS",15014,"trey jemison",30,"AssistsPerGame",0
"WAS",15014,"trey jemison",30,"StealsPerGame",0
"WAS",15014,"trey jemison",30,"BlocksPerGame",0
