"Team","Team_Index","Player","FirstName","LastName","Age","GamesPlayed","GamesStarted","MinutesPlayed","FieldGoalsPerGame","FieldGoalAttemptsPerGame","FieldGoalPercentPerGame","ThreePointFieldGoalsPerGame","ThreePointFieldGoalAttemptsPerGame","ThreePointFieldGoalPercentPerGame","TwoPointFieldGoalsPerGame","TwoPointFieldGoalAttemptsPerGame","TwoPointFieldGoalPercentPerGame","EffectiveFieldGoalPercent","FreeThrowsPerGame","FreeThrowAttemptsPerGame","FreeThrowPercentPerGame","OffensiveReboundsPerGame","DefensiveReboundsPerGame","TotalReboundsPerGame","AssistsPerGame","StealsPerGame","BlocksPerGame","TurnoversPerGame","PersonalFoulsPerGame","PointsPerGame","PER","Position","Player_ID"
"PHI",23,"furkan korkmaz","furkan","korkmaz",26,35,0,8.6,0.9,2.2,0.395,0.4,1.1,0.35,0.5,1,0.444,0.487,0.4,0.6,0.7,0.1,0.7,0.9,0.7,0.4,0.1,0.3,0.5,2.5,0.08,"sg",23024
"PHI",23,"javonte smart","javonte","smart",24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pg",23025
"PHO",24,"royce o'neale","royce","o'neale",30,30,8,25.1,2.9,7.1,0.411,2,5.2,0.376,1,1.9,0.509,0.549,0.3,0.4,0.692,0.7,4.5,5.2,2.7,0.9,0.5,0.7,1.8,8.1,0.413333333333333,"sf",24010
"PHO",24,"devin booker","devin","booker",27,68,68,36,9.4,19.2,0.492,2.2,6.1,0.364,7.2,13,0.552,0.55,6,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,3,27.1,0.392647058823529,"pg",24008
"PHO",24,"kevin durant","kevin","durant",35,75,75,37.2,10,19.1,0.523,2.2,5.4,0.413,7.8,13.7,0.567,0.581,4.8,5.6,0.856,0.5,6.1,6.6,5,0.9,1.2,3.3,1.8,27.1,0.368,"pf",24005
"PHO",24,"bradley beal","bradley","beal",30,53,53,33.3,7.1,13.9,0.513,1.9,4.4,0.43,5.2,9.4,0.552,0.582,2.1,2.5,0.813,1,3.4,4.4,5,1,0.5,2.5,2.4,18.2,0.366037735849057,"sg",24011
"PHO",24,"jusuf nurkić","jusuf","nurkić",29,76,76,27.3,4.2,8.3,0.51,0.3,1.2,0.244,3.9,7.1,0.555,0.528,2.2,3.4,0.64,2.9,8.1,11,4,1.1,1.1,2.3,3.3,10.9,0.269736842105263,"c",24001
"PHO",24,"udoka azubuike","udoka","azubuike",24,16,0,7.1,1,1.4,0.696,0,0,0,1,1.4,0.696,0.696,0.2,0.8,0.231,0.7,1.3,2,0.2,0.1,0.4,0.3,1.1,2.2,0.225,"c",24002
"PHO",24,"grayson allen","grayson","allen",28,75,74,33.5,4.5,9.1,0.499,2.7,5.9,0.461,1.8,3.2,0.57,0.649,1.7,2,0.878,0.6,3.3,3.9,3,0.9,0.6,1.3,2.1,13.5,0.209333333333333,"sg",24006
"PHO",24,"bol bol","bol","bol",24,43,0,10.9,2.2,3.5,0.616,0.5,1.2,0.423,1.7,2.3,0.717,0.689,0.3,0.4,0.789,0.7,2.4,3.2,0.4,0.2,0.6,0.4,1,5.2,0.181395348837209,"pf",24004
"PHO",24,"chimezie metu","chimezie","metu",26,37,5,12.1,1.8,3.5,0.508,0.4,1.4,0.294,1.4,2.1,0.646,0.565,1,1.2,0.884,0.6,2.3,3,0.5,0.5,0.2,0.7,1.1,5,0.178378378378378,"c",9015
"PHO",24,"jordan goodwin","jordan","goodwin",25,40,0,14,1.9,4.8,0.389,0.6,2,0.288,1.3,2.8,0.46,0.448,0.6,0.7,0.862,1,1.9,2.9,2,0.6,0.2,0.7,1.1,5,0.175,"pg",15017
"PHO",24,"keita bates-diop","keita","bates-diop",28,39,8,15.3,1.6,3.8,0.427,0.5,1.6,0.313,1.1,2.2,0.512,0.493,0.7,0.9,0.722,0.8,1.8,2.6,0.9,0.6,0.5,0.3,0.8,4.5,0.164102564102564,"sf",3017
"PHO",24,"saben lee","saben","lee",24,24,0,7.7,0.8,2.3,0.364,0.1,0.7,0.125,0.8,1.6,0.462,0.382,1.2,1.6,0.744,0.4,0.9,1.3,1.3,0.3,0.1,0.3,0.5,3,0.158333333333333,"pg",24015
"PHO",24,"eric gordon","eric","gordon",35,68,24,27.8,4,9.1,0.443,2.2,5.8,0.378,1.8,3.3,0.561,0.565,0.8,0.9,0.797,0.2,1.6,1.8,2,1,0.4,1.1,1.2,11,0.145588235294118,"sg",24009
"PHO",24,"drew eubanks","drew","eubanks",26,75,6,15.6,2,3.4,0.601,0,0,1,2,3.3,0.596,0.607,1,1.2,0.774,1.4,2.9,4.3,0.8,0.4,0.8,0.8,1.5,5.1,0.12,"c",24007
"PHO",24,"josh okogie","josh","okogie",25,60,11,16,1.4,3.4,0.417,0.5,1.6,0.309,1,1.9,0.509,0.488,1.3,1.7,0.745,1.2,1.3,2.6,1.1,0.8,0.4,0.6,1.1,4.6,0.108333333333333,"sg",24003
"PHO",24,"yuta watanabe","yuta","watanabe",29,29,0,13.2,1.2,3.3,0.361,0.8,2.6,0.32,0.4,0.8,0.5,0.485,0.3,0.5,0.667,0.4,1.2,1.6,0.3,0.3,0.2,0.6,1.2,3.6,0.106896551724138,"sf",15003
"PHO",24,"isaiah thomas","isaiah","thomas",34,6,0,3.2,0.5,1.7,0.3,0.3,0.7,0.5,0.2,1,0.167,0.4,0,0,0,0,0,0,0.5,0,0,0,0,1.3,0.1,"pg",24017
"PHO",24,"nassir little","nassir","little",23,45,2,10.2,1.3,2.8,0.46,0.5,1.6,0.3,0.8,1.2,0.667,0.544,0.4,0.4,0.85,0.3,1.4,1.7,0.5,0.2,0.2,0.3,0.9,3.4,0.0933333333333333,"sf",24012
"PHO",24,"david roddy","david","roddy",22,17,0,3.7,0.6,1.4,0.435,0.1,0.5,0.125,0.5,0.9,0.6,0.457,0.1,0.1,1,0.1,0.5,0.6,0.2,0.1,0,0.2,0.2,1.3,0.0705882352941177,"pf",24016
"PHO",24,"théo maledon","théo","maledon",22,4,0,3.3,0.3,1,0.25,0,0,0,0.3,1,0.25,0.25,0.8,0.8,1,0,0.3,0.3,0,0,0,0.8,0.8,1.3,0.025,"pg",24021
"POR",25,"robert williams","robert","williams",26,6,0,19.8,2.8,4.3,0.654,0,0,0,2.8,4.3,0.654,0.654,1.2,1.5,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,2.21666666666667,"c",25016
"POR",25,"taze moore","taze","moore",25,4,0,10,2,4.8,0.421,0.3,1.8,0.143,1.8,3,0.583,0.447,0.3,0.5,0.5,1,1,2,1.3,0.5,0,0.8,1,4.5,1.125,"sg",25021
"POR",25,"dalano banton","dalano","banton",24,30,8,29.2,6.1,15,0.408,1.9,6.1,0.311,4.2,8.9,0.474,0.471,2.6,3.3,0.78,1,3.8,4.8,3.6,0.9,0.6,2.2,1.5,16.7,0.493333333333333,"pg",25004
"POR",25,"shaedon sharpe","shaedon","sharpe",20,32,25,33.1,5.5,13.6,0.406,1.9,5.6,0.333,3.6,7.9,0.457,0.475,3.1,3.7,0.824,1.3,3.7,5,2.9,0.9,0.4,2.3,2.8,15.9,0.440625,"sg",25003
"POR",25,"malcolm brogdon","malcolm","brogdon",31,39,25,28.7,5.6,12.7,0.44,2.1,5.1,0.412,3.5,7.6,0.458,0.522,2.4,3,0.819,0.7,3.1,3.8,5.5,0.7,0.2,1.5,1.5,15.7,0.428205128205128,"pg",25013
"POR",25,"deandre ayton","deandre","ayton",25,55,55,32.4,7.8,13.6,0.57,0,0.2,0.1,7.7,13.4,0.576,0.571,1.2,1.4,0.823,3.2,7.9,11.1,1.6,1,0.8,1.8,2,16.7,0.425454545454545,"c",25002
"POR",25,"anfernee simons","anfernee","simons",24,46,46,34.4,7.8,18.2,0.43,3.4,8.8,0.385,4.4,9.4,0.472,0.523,3.5,3.9,0.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,0.408695652173913,"sg",25015
"POR",25,"ish wainright","ish","wainright",29,7,0,6.6,0.9,2.6,0.333,0.9,2.3,0.375,0,0.3,0,0.5,0.3,0.3,1,0,1.3,1.3,0,0.3,0.1,0.1,0.6,2.9,0.4,"sf",24018
"POR",25,"skylar mays","skylar","mays",26,21,5,17,2.5,6.6,0.384,0.7,2.3,0.286,1.9,4.2,0.438,0.435,0.6,0.8,0.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1,6.3,0.347619047619048,"sg",14012
"POR",25,"ashton hagans","ashton","hagans",24,19,1,16.6,1.5,3.7,0.408,0.4,1.3,0.32,1.1,2.4,0.457,0.465,0.7,0.9,0.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,0.342105263157895,"pg",25018
"POR",25,"jerami grant","jerami","grant",29,54,54,33.9,7.1,15.7,0.451,2.1,5.1,0.402,5,10.6,0.474,0.516,4.7,5.8,0.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,2.2,21,0.312962962962963,"pf",25014
"POR",25,"moses brown","moses","brown",24,22,5,9.1,1.5,3,0.508,0,0,0,1.5,3,0.508,0.508,0.4,1.4,0.29,1.7,2.2,3.9,0.3,0.2,0.3,0.5,1.2,3.4,0.231818181818182,"c",25010
"POR",25,"scoot henderson","scoot","henderson",19,62,32,28.5,5,12.9,0.385,1.4,4.3,0.325,3.5,8.5,0.416,0.44,2.7,3.3,0.819,0.9,2.3,3.1,5.4,0.8,0.2,3.4,3.1,14,0.187096774193548,"pg",25012
"POR",25,"ibou badji","ibou","badji",21,22,1,10.3,0.6,1,0.636,0,0,0,0.6,1,0.636,0.636,0.3,0.5,0.5,0.9,1.4,2.3,0.6,0.1,0.9,0.7,2.1,1.5,0.186363636363636,"c",25006
"POR",25,"jabari walker","jabari","walker",21,72,23,23.6,3.3,7.1,0.46,0.6,1.9,0.295,2.7,5.1,0.522,0.5,1.8,2.4,0.754,2.1,5,7.1,1,0.6,0.3,0.9,2.4,8.9,0.175,"sf",25008
"POR",25,"duop reath","duop","reath",27,68,20,17.9,3.4,7.3,0.461,1.3,3.6,0.359,2.1,3.7,0.559,0.549,1,1.4,0.742,1.4,2.3,3.7,1,0.5,0.6,0.8,2.4,9.1,0.144117647058824,"c",25007
"POR",25,"toumani camara","toumani","camara",23,70,49,24.8,2.8,6.3,0.45,0.8,2.5,0.337,2,3.8,0.523,0.516,1.1,1.4,0.758,2,2.9,4.9,1.2,0.9,0.5,1.2,2.5,7.5,0.142857142857143,"pf",25001
"POR",25,"rayan rupert","rayan","rupert",19,39,12,16.2,1.4,4.1,0.335,0.7,2,0.359,0.7,2.1,0.313,0.422,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4,0.123076923076923,"sg",25005
"POR",25,"kris murray","kris","murray",23,62,29,21.7,2.3,5.9,0.396,0.8,3,0.268,1.5,3,0.525,0.463,0.6,0.9,0.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,1.5,6.1,0.119354838709677,"sf",25009
"POR",25,"matisse thybulle","matisse","thybulle",26,65,19,22.9,1.9,4.9,0.397,1.2,3.6,0.346,0.7,1.3,0.535,0.524,0.3,0.4,0.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,1.4,5.4,0.118461538461538,"sf",25011
"POR",25,"justin minaya","justin","minaya",24,34,1,11.2,0.6,2.2,0.297,0.4,1.4,0.245,0.3,0.7,0.4,0.378,0.1,0.3,0.556,0.9,0.8,1.6,0.6,0.3,0.3,0.3,1,1.8,0.0735294117647059,"sf",25017
"SAC",26,"domantas sabonis","domantas","sabonis",27,82,82,35.7,7.7,13,0.594,0.4,1.1,0.379,7.3,12,0.613,0.609,3.6,5.1,0.704,3.6,10.1,13.7,8.2,0.9,0.6,3.3,3,19.4,0.398780487804878,"c",26005
"SAC",26,"mason jones","mason","jones",25,5,0,5.6,0.4,1.6,0.25,0.4,1.4,0.286,0,0.2,0,0.375,0.2,0.4,0.5,0.2,0.8,1,1,0.2,0,0.4,0.6,1.4,0.36,"sg",26017
"SAC",26,"de'aaron fox","de'aaron","fox",26,74,74,35.9,9.7,20.9,0.465,2.9,7.8,0.369,6.8,13.1,0.522,0.534,4.2,5.7,0.738,0.9,3.7,4.6,5.6,2,0.4,2.6,2.6,26.6,0.322972972972973,"pg",26008
"SAC",26,"jordan ford","jordan","ford",25,6,0,3.7,0.7,1.2,0.571,0.3,0.5,0.667,0.3,0.7,0.5,0.714,0.3,0.3,1,0,0.3,0.3,0.3,0,0,0.2,0,2,0.316666666666667,"pg",26016
"SAC",26,"filip petrušev","filip","petrušev",23,2,0,3.5,0.5,1,0.5,0,0,0,0.5,1,0.5,0.5,0.5,1,0.5,0,0,0,0,0,0,0,0.5,1.5,0.25,"c",26021
"SAC",26,"keegan murray","keegan","murray",23,77,77,33.6,5.8,12.7,0.454,2.4,6.6,0.358,3.4,6,0.56,0.548,1.3,1.6,0.831,1.4,4.1,5.5,1.7,1,0.8,0.8,2.7,15.2,0.21038961038961,"sf",26007
"SAC",26,"malik monk","malik","monk",25,72,0,26,5.5,12.4,0.443,2.1,5.9,0.35,3.4,6.5,0.528,0.526,2.4,2.8,0.829,0.4,2.6,2.9,5.1,0.6,0.5,2.1,2.2,15.4,0.209722222222222,"sg",26009
"SAC",26,"kevin huerter","kevin","huerter",25,64,59,24.4,3.9,8.8,0.443,1.9,5.3,0.361,2,3.4,0.571,0.553,0.6,0.7,0.766,0.6,2.9,3.5,2.6,0.7,0.4,0.8,2.1,10.2,0.18125,"sg",26011
"SAC",26,"trey lyles","trey","lyles",28,58,0,20,2.5,5.5,0.445,1.4,3.8,0.384,1,1.8,0.578,0.576,0.8,1.2,0.7,1.1,3.4,4.4,1.2,0.3,0.3,0.7,1.5,7.2,0.160344827586207,"pf",26001
"SAC",26,"sasha vezenkov","sasha","vezenkov",28,42,0,12.2,2,4.5,0.44,1.1,2.9,0.375,0.9,1.7,0.549,0.558,0.3,0.4,0.8,0.7,1.6,2.3,0.5,0.5,0.2,0.3,1,5.4,0.142857142857143,"pf",26002
"SAC",26,"harrison barnes","harrison","barnes",31,82,82,29,4.2,8.9,0.474,1.8,4.7,0.387,2.4,4.2,0.571,0.576,1.9,2.4,0.801,0.8,2.2,3,1.2,0.7,0.1,0.7,1.2,12.2,0.13780487804878,"pf",26006
"SAC",26,"juan toscano-anderson","juan","toscano-anderson",30,11,0,4.8,0.3,1.1,0.25,0.1,0.4,0.25,0.2,0.7,0.25,0.292,0,0,0,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1,0.6,0.136363636363636,"sf",26022
"SAC",26,"keon ellis","keon","ellis",24,57,21,17.2,1.9,4.1,0.461,1.2,2.9,0.417,0.6,1.1,0.578,0.612,0.5,0.6,0.743,0.6,1.6,2.2,1.5,0.9,0.5,0.6,2,5.4,0.133333333333333,"sg",26014
"SAC",26,"javale mcgee","javale","mcgee",36,46,0,7.4,1.7,2.9,0.598,0,0.2,0.143,1.7,2.7,0.624,0.602,0.6,1,0.578,0.9,1.8,2.7,0.4,0.3,0.4,0.7,1,4,0.119565217391304,"c",26013
"SAC",26,"alex len","alex","len",30,48,0,9.3,1,1.7,0.617,0,0.1,0,1,1.6,0.641,0.617,0.4,0.7,0.588,1,1.7,2.7,1,0.2,0.7,0.6,1.4,2.5,0.114583333333333,"c",26004
"SAC",26,"jalen slawson","jalen","slawson",24,12,0,3.1,0.3,0.5,0.667,0,0.2,0,0.3,0.3,1,0.667,0,0,0,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.7,0.7,0.108333333333333,"sf",26012
"SAC",26,"colby jones","colby","jones",21,30,0,6.4,0.9,2.4,0.394,0.1,0.7,0.091,0.9,1.6,0.531,0.408,0.2,0.4,0.545,0.6,0.8,1.3,0.7,0.2,0.2,0.3,1,2.1,0.0833333333333334,"sg",26018
"SAC",26,"davion mitchell","davion","mitchell",25,72,4,15.3,2,4.5,0.452,0.8,2.2,0.361,1.2,2.3,0.539,0.54,0.4,0.6,0.714,0.3,1.1,1.3,1.9,0.2,0,0.6,1.2,5.3,0.075,"pg",26010
"SAC",26,"chris duarte","chris","duarte",26,59,11,12.2,1.4,3.6,0.381,0.7,2.2,0.346,0.6,1.4,0.434,0.486,0.4,0.6,0.788,0.4,1.4,1.8,0.7,0.5,0.1,0.4,1.4,3.9,0.0711864406779661,"sf",26003
"SAC",26,"kessler edwards","kessler","edwards",23,54,0,5.1,0.6,1.5,0.415,0.4,1,0.385,0.3,0.6,0.467,0.537,0.1,0.2,0.556,0.2,0.6,0.8,0.3,0.2,0.1,0.1,0.5,1.7,0.037037037037037,"sf",26015
"SAS",27,"raiquan gray","raiquan","gray",24,3,0,13,3.3,5.7,0.588,1,2.3,0.429,2.3,3.3,0.7,0.676,0,0,0,0.7,1.7,2.3,2,0.3,0.3,0.3,0,7.7,3.3,"pf",27017
"SAS",27,"jamaree bouyea","jamaree","bouyea",24,3,0,12.7,1.7,2.3,0.714,0.3,0.3,1,1.3,2,0.667,0.786,0,0,0,0.3,2.7,3,1,0.3,0,0.3,2.3,3.7,2.36666666666667,"pg",27014
"SAS",27,"david duke jr.","david","duke",24,4,0,12.8,2.5,4.5,0.556,0.8,1.5,0.5,1.8,3,0.583,0.639,0.8,0.8,1,0.5,2,2.5,1.3,0.5,0,0.8,1,6.5,2,"sg",27018
"SAS",27,"mamadi diakite","mamadi","diakite",27,3,0,5.3,1.3,1.7,0.8,0,0,0,1.3,1.7,0.8,0.8,1.3,2,0.667,0.3,0.7,1,0.7,0,0.3,0,0.3,4,1.63333333333333,"pf",20004
"SAS",27,"charles bassey","charles","bassey",23,19,0,10.8,1.5,2.1,0.725,0,0.1,0,1.5,2.1,0.744,0.725,0.3,0.3,0.833,1.2,2.8,4,1.1,0.4,0.9,0.8,1.6,3.3,0.436842105263158,"c",27004
"SAS",27,"sidy cissoko","sidy","cissoko",19,12,0,11.8,1.3,2.8,0.485,0.1,1,0.083,1.3,1.8,0.714,0.5,1,1.3,0.8,0.7,1.2,1.8,0.8,0.6,0.3,0.3,1.5,3.8,0.433333333333333,"sf",27002
"SAS",27,"victor wembanyama","victor","wembanyama",20,71,71,29.7,7.8,16.7,0.465,1.8,5.5,0.325,6,11.2,0.534,0.519,4.1,5.2,0.796,2.3,8.4,10.6,3.9,1.2,3.6,3.7,2.2,21.4,0.380281690140845,"c",27001
"SAS",27,"devin vassell","devin","vassell",23,68,62,33.1,7.3,15.5,0.472,2.4,6.6,0.372,4.9,9,0.544,0.55,2.4,3,0.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,1.1,19.5,0.270588235294118,"sg",27009
"SAS",27,"devonte' graham","devonte'","graham",28,23,0,13.6,1.7,4.7,0.352,1.1,3.6,0.301,0.6,1.1,0.52,0.468,0.6,0.7,0.813,0.2,1.3,1.6,2.1,0.4,0.1,0.7,0.6,5,0.234782608695652,"pg",27013
"SAS",27,"keldon johnson","keldon","johnson",24,69,27,29.5,5.7,12.5,0.454,1.8,5.3,0.346,3.8,7.2,0.533,0.527,2.5,3.2,0.792,1.4,4.1,5.5,2.8,0.7,0.3,1.4,2.2,15.7,0.233333333333333,"sf",27011
"SAS",27,"dominick barlow","dominick","barlow",20,33,1,12.7,1.7,3.4,0.496,0.1,0.3,0.333,1.6,3.2,0.51,0.509,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4,0.221212121212121,"pf",27016
"SAS",27,"tre jones","tre","jones",24,77,48,27.8,3.9,7.8,0.505,0.8,2.5,0.335,3.1,5.3,0.584,0.558,1.3,1.5,0.856,0.8,3,3.8,6.2,1,0.1,1.5,1.2,10,0.201298701298701,"pg",27005
"SAS",27,"zach collins","zach","collins",26,69,29,22.1,4.3,8.9,0.484,0.8,2.6,0.32,3.5,6.3,0.552,0.531,1.8,2.3,0.753,1.7,3.7,5.4,2.8,0.5,0.8,1.9,3,11.2,0.198550724637681,"c",27012
"SAS",27,"jeremy sochan","jeremy","sochan",20,74,73,29.6,4.6,10.5,0.438,0.9,3.1,0.308,3.6,7.4,0.492,0.483,1.5,1.9,0.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,0.195945945945946,"pf",27007
"SAS",27,"sandro mamukelashvili","sandro","mamukelashvili",24,46,5,9.8,1.6,3.4,0.471,0.4,1.4,0.297,1.2,2,0.593,0.532,0.5,0.7,0.735,1,2.2,3.2,1.1,0.2,0.3,0.4,0.8,4.1,0.141304347826087,"c",27015
"SAS",27,"cedi osman","cedi","osman",28,72,3,17.6,2.6,5.3,0.479,1.2,3.1,0.389,1.4,2.3,0.601,0.591,0.5,0.7,0.673,0.3,2.2,2.5,1.7,0.5,0.2,0.7,1.5,6.8,0.1125,"sf",27003
"SAS",27,"doug mcdermott","doug","mcdermott",32,46,0,15.2,2.1,4.7,0.442,1.7,3.8,0.439,0.4,0.9,0.452,0.619,0.2,0.4,0.588,0.2,0.9,1,1.2,0.2,0,0.5,1,6,0.110869565217391,"sf",12016
"SAS",27,"julian champagnie","julian","champagnie",22,74,59,19.8,2.2,5.4,0.408,1.4,3.7,0.365,0.9,1.7,0.504,0.534,1,1.2,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,1,6.8,0.108108108108108,"sf",27008
"SAS",27,"malaki branham","malaki","branham",20,75,29,21.3,3.6,8.4,0.432,1.2,3.6,0.347,2.4,4.8,0.494,0.506,0.7,0.8,0.873,0.4,1.6,2,2.1,0.4,0.1,1.2,1.3,9.2,0.102666666666667,"pg",27006
"SAS",27,"blake wesley","blake","wesley",20,61,3,14.4,1.7,3.5,0.474,0.2,0.9,0.218,1.5,2.6,0.563,0.502,0.9,1.3,0.667,0.3,1.2,1.5,2.7,0.5,0.1,0.9,1.5,4.4,0.1,"sg",27010
"TOR",28,"markquis nowell","markquis","nowell",24,1,0,4,0,1,0,0,0,0,0,1,0,0,2,2,1,2,0,2,2,1,0,0,0,2,6,"sg",28021
"TOR",28,"kobi simmons","kobi","simmons",26,4,0,16.8,2.3,5.3,0.429,0.5,2,0.25,1.8,3.3,0.538,0.476,0,0,0,0.3,1.5,1.8,3,1.5,0.5,0.3,1.3,5,2.125,"pg",28022
"TOR",28,"jahmi'us ramsey","jahmi'us","ramsey",22,7,1,17.3,2.6,5.9,0.439,0.9,3.1,0.273,1.7,2.7,0.632,0.512,0.7,0.9,0.833,0.6,2.6,3.1,1.1,1,0,1,1.4,6.7,1.05714285714286,"sg",28023
"TOR",28,"ron harper jr.","ron","harper",23,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,"pf",28024
"TOR",28,"d.j. carton","d.j.","carton",23,4,0,9,0.8,2,0.375,0.3,1,0.25,0.5,1,0.5,0.438,1,1.3,0.8,0.5,0.5,1,0.8,0.3,0,0.3,0.8,2.8,0.775,"sg",28016
"TOR",28,"malik williams","malik","williams",25,7,2,15.3,1.3,4.9,0.265,0.1,0.7,0.2,1.1,4.1,0.276,0.279,0,0.3,0,2.1,3.3,5.4,0.3,0.4,0.6,0.4,2.1,2.7,0.728571428571429,"c",28025
"TOR",28,"rj barrett","rj","barrett",23,32,32,33.5,8.5,15.4,0.553,1.5,3.8,0.392,7,11.6,0.605,0.601,3.3,5.2,0.629,1.1,5.3,6.4,4.1,0.6,0.4,2.5,2.6,21.8,0.6875,"sg",28002
"TOR",28,"pascal siakam","pascal","siakam",29,39,39,34.7,8.3,16,0.522,1.2,3.7,0.317,7.2,12.3,0.584,0.559,4.3,5.7,0.758,1.4,4.9,6.3,4.9,0.8,0.3,2.1,2.2,22.2,0.597435897435897,"pf",12004
"TOR",28,"og anunoby","og","anunoby",26,27,27,33.3,5.8,11.9,0.489,2.3,6,0.374,3.6,5.9,0.608,0.584,1.2,1.7,0.717,0.9,3,3.9,2.7,1,0.5,1.6,2.3,15.1,0.555555555555555,"sf",20003
"TOR",28,"immanuel quickley","immanuel","quickley",24,38,38,33.3,6.2,14.7,0.422,2.8,7.1,0.395,3.4,7.6,0.448,0.518,3.3,4,0.841,0.3,4.5,4.8,6.8,0.9,0.2,1.8,2,18.6,0.534210526315789,"pg",28011
"TOR",28,"scottie barnes","scottie","barnes",22,60,60,34.9,7.5,15.7,0.475,1.7,4.9,0.341,5.8,10.8,0.536,0.528,3.3,4.2,0.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2,19.9,0.418333333333333,"sg",28006
"TOR",28,"precious achiuwa","precious","achiuwa",24,25,0,17.5,3.1,6.8,0.459,0.5,1.9,0.277,2.6,4.9,0.528,0.497,1,1.7,0.571,2,3.4,5.4,1.8,0.6,0.5,1.2,1.6,7.7,0.416,"pf",20005
"TOR",28,"thaddeus young","thaddeus","young",35,23,6,15.2,2.3,3.8,0.621,0,0.3,0.167,2.3,3.5,0.654,0.626,0.2,0.5,0.417,1.3,2,3.3,2.2,0.8,0.1,0.5,1.7,5,0.395652173913044,"pf",24014
"TOR",28,"jakob poeltl","jakob","poeltl",28,50,50,26.4,5,7.6,0.656,0,0,0,5,7.6,0.656,0.656,1.2,2.1,0.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3,11.1,0.388,"c",28001
"TOR",28,"javon freeman-liberty","javon","freeman-liberty",24,22,6,18.3,2.5,5.6,0.444,0.5,1.9,0.238,2,3.7,0.549,0.484,1.5,1.6,0.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7,0.381818181818182,"pg",28014
"TOR",28,"bruce brown","bruce","brown",27,34,11,26,3.8,7.9,0.481,0.6,1.9,0.317,3.2,6,0.532,0.519,1.5,1.8,0.833,0.8,3,3.8,2.7,0.7,0.3,1.3,2,9.6,0.335294117647059,"pg",28008
"TOR",28,"jontay porter","jontay","porter",24,26,5,13.8,1.5,4,0.385,0.8,2.3,0.333,0.8,1.7,0.455,0.481,0.6,0.7,0.833,1,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4,0.311538461538462,"c",28026
"TOR",28,"dennis schröder","dennis","schröder",30,51,33,30.6,4.8,11,0.442,1.5,4.3,0.35,3.3,6.6,0.501,0.511,2.5,2.9,0.852,0.4,2.3,2.7,6.1,0.9,0.2,1.6,2.1,13.7,0.301960784313725,"pg",3002
"TOR",28,"otto porter jr.","otto","porter",30,15,1,11.6,0.9,2.2,0.424,0.5,1.5,0.348,0.4,0.7,0.6,0.545,0.2,0.2,1,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,0.28,"pf",28027
"TOR",28,"mouhamadou gueye","mouhamadou","gueye",25,11,0,10.9,1,3.5,0.289,0,0.3,0,1,3.2,0.314,0.289,0.4,0.8,0.444,1.1,1,2.1,0.5,0.3,1.6,1.1,1.4,2.4,0.263636363636364,"pf",28015
"TOR",28,"jordan nwora","jordan","nwora",25,34,1,15.6,3,6.4,0.465,1,2.8,0.347,2,3.6,0.557,0.541,1,1.2,0.833,0.6,2.8,3.4,1.3,0.6,0.4,1.2,0.9,7.9,0.258823529411765,"sf",28009
"TOR",28,"malachi flynn","malachi","flynn",25,31,0,15.3,1.8,4.4,0.409,0.9,2.6,0.35,0.9,1.8,0.491,0.511,0.5,0.7,0.773,0.4,1.7,2.1,2.4,0.6,0.2,1.1,1.4,5.1,0.209677419354839,"pg",9010
"TOR",28,"chris boucher","chris","boucher",31,50,0,14.1,2.2,4.3,0.507,0.6,1.9,0.33,1.6,2.5,0.642,0.578,1.4,1.8,0.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,0.174,"pf",28004
