"Team_Index","Date","HomeAway","Opponent","Winloss","Overtime","Points","OppPoints","OpponentWins","OpponentLosses","Team","TeamColor","Game_ID"
4,2023-11-12,FALSE,"new york knicks",FALSE,FALSE,107,129,4,0,"CHA","CHAAway",408716
4,2023-11-14,TRUE,"miami heat",FALSE,FALSE,105,111,4,0,"CHA","CHAHome",408718
4,2023-11-17,TRUE,"milwaukee bucks",FALSE,FALSE,99,130,4,0,"CHA","CHAHome",408721
4,2023-11-18,TRUE,"new york knicks",FALSE,FALSE,108,122,4,0,"CHA","CHAHome",408722
4,2023-11-20,TRUE,"boston celtics",TRUE,TRUE,121,118,2,1,"CHA","CHAHome",408724
4,2023-11-22,TRUE,"washington wizards",TRUE,FALSE,117,114,2,2,"CHA","CHAHome",408726
4,2023-11-26,FALSE,"orlando magic",FALSE,FALSE,117,130,3,1,"CHA","CHAAway",408730
4,2023-11-28,FALSE,"new york knicks",FALSE,FALSE,91,115,4,0,"CHA","CHAAway",408732
4,2023-11-30,FALSE,"brooklyn nets",TRUE,FALSE,129,128,1,2,"CHA","CHAAway",408734
4,2023-12-02,TRUE,"minnesota timberwolves",FALSE,FALSE,117,123,1,1,"CHA","CHAHome",408736
4,2023-12-06,FALSE,"chicago bulls",FALSE,FALSE,100,111,4,0,"CHA","CHAAway",408740
4,2023-12-08,TRUE,"toronto raptors",TRUE,FALSE,119,116,3,1,"CHA","CHAHome",408742
4,2023-12-11,TRUE,"miami heat",FALSE,FALSE,114,116,4,0,"CHA","CHAHome",408745
4,2023-12-13,FALSE,"miami heat",FALSE,FALSE,104,115,4,0,"CHA","CHAAway",408747
4,2023-12-15,TRUE,"new orleans pelicans",FALSE,FALSE,107,112,2,0,"CHA","CHAHome",408749
4,2023-12-16,TRUE,"philadelphia 76ers",FALSE,FALSE,82,135,4,0,"CHA","CHAHome",408750
4,2023-12-18,FALSE,"toronto raptors",FALSE,FALSE,99,114,3,1,"CHA","CHAAway",408752
4,2023-12-20,FALSE,"indiana pacers",FALSE,FALSE,113,144,2,2,"CHA","CHAAway",408754
4,2023-12-23,TRUE,"denver nuggets",FALSE,FALSE,95,102,2,0,"CHA","CHAHome",408757
4,2023-12-26,FALSE,"los angeles clippers",FALSE,FALSE,104,113,2,0,"CHA","CHAAway",408760
4,2023-12-28,FALSE,"los angeles lakers",FALSE,FALSE,112,133,2,0,"CHA","CHAAway",408762
4,2023-12-29,FALSE,"phoenix suns",FALSE,FALSE,119,133,2,0,"CHA","CHAAway",408763
4,2024-01-01,FALSE,"denver nuggets",FALSE,FALSE,93,111,2,0,"CHA","CHAAway",408766
4,2024-01-02,FALSE,"sacramento kings",TRUE,FALSE,111,104,1,1,"CHA","CHAAway",408767
4,2024-01-05,FALSE,"chicago bulls",FALSE,FALSE,91,104,4,0,"CHA","CHAAway",408770
4,2024-01-08,TRUE,"chicago bulls",FALSE,TRUE,112,119,4,0,"CHA","CHAHome",408773
4,2024-01-10,TRUE,"sacramento kings",FALSE,FALSE,98,123,1,1,"CHA","CHAHome",408775
4,2024-01-12,FALSE,"san antonio spurs",FALSE,FALSE,99,135,1,1,"CHA","CHAAway",408777
4,2024-01-14,FALSE,"miami heat",FALSE,FALSE,87,104,4,0,"CHA","CHAAway",408779
4,2024-01-17,FALSE,"new orleans pelicans",FALSE,FALSE,112,132,2,0,"CHA","CHAAway",408782
4,2024-01-19,TRUE,"san antonio spurs",TRUE,FALSE,124,120,1,1,"CHA","CHAHome",408784
4,2024-01-20,TRUE,"philadelphia 76ers",FALSE,FALSE,89,97,4,0,"CHA","CHAHome",408785
4,2024-01-22,FALSE,"minnesota timberwolves",TRUE,FALSE,128,125,1,1,"CHA","CHAAway",408787
4,2024-01-24,FALSE,"detroit pistons",FALSE,FALSE,106,113,3,0,"CHA","CHAAway",408789
4,2024-01-26,TRUE,"houston rockets",FALSE,FALSE,104,138,2,0,"CHA","CHAHome",408791
4,2024-01-27,TRUE,"utah jazz",FALSE,FALSE,122,134,1,1,"CHA","CHAHome",408792
4,2024-01-29,TRUE,"new york knicks",FALSE,FALSE,92,113,4,0,"CHA","CHAHome",408794
4,2024-01-31,TRUE,"chicago bulls",FALSE,FALSE,110,117,4,0,"CHA","CHAHome",408796
4,2024-02-02,FALSE,"oklahoma city thunder",FALSE,FALSE,106,126,2,0,"CHA","CHAAway",408798
4,2024-02-04,TRUE,"indiana pacers",FALSE,FALSE,99,115,2,2,"CHA","CHAHome",408800
4,2024-02-05,TRUE,"los angeles lakers",FALSE,FALSE,118,124,2,0,"CHA","CHAHome",408801
4,2024-02-07,TRUE,"toronto raptors",FALSE,FALSE,117,123,3,1,"CHA","CHAHome",408803
4,2024-02-09,FALSE,"milwaukee bucks",FALSE,FALSE,84,120,4,0,"CHA","CHAAway",408805
4,2024-02-10,TRUE,"memphis grizzlies",TRUE,FALSE,115,106,0,2,"CHA","CHAHome",408806
4,2024-02-12,TRUE,"indiana pacers",TRUE,FALSE,111,102,2,2,"CHA","CHAHome",408808
4,2024-02-14,TRUE,"atlanta hawks",TRUE,FALSE,122,99,1,3,"CHA","CHAHome",408810
4,2024-02-22,FALSE,"utah jazz",TRUE,FALSE,115,107,1,1,"CHA","CHAAway",408818
4,2024-02-23,FALSE,"golden state warriors",FALSE,FALSE,84,97,2,0,"CHA","CHAAway",408819
4,2024-02-25,FALSE,"portland trail blazers",TRUE,FALSE,93,80,1,1,"CHA","CHAAway",408821
4,2024-02-27,FALSE,"milwaukee bucks",FALSE,FALSE,85,123,4,0,"CHA","CHAAway",408823
4,2024-02-29,TRUE,"milwaukee bucks",FALSE,FALSE,99,111,4,0,"CHA","CHAHome",408825
4,2024-03-01,FALSE,"philadelphia 76ers",FALSE,FALSE,114,121,4,0,"CHA","CHAAway",408826
4,2024-03-03,FALSE,"toronto raptors",FALSE,FALSE,106,111,3,1,"CHA","CHAAway",408828
4,2024-03-05,TRUE,"orlando magic",FALSE,FALSE,89,101,3,1,"CHA","CHAHome",408830
4,2024-03-08,FALSE,"washington wizards",FALSE,FALSE,100,112,2,2,"CHA","CHAAway",408833
4,2024-03-09,TRUE,"brooklyn nets",TRUE,FALSE,110,99,1,2,"CHA","CHAHome",408834
4,2024-03-11,FALSE,"detroit pistons",FALSE,FALSE,97,114,3,0,"CHA","CHAAway",408836
4,2024-03-13,FALSE,"memphis grizzlies",TRUE,FALSE,110,98,0,2,"CHA","CHAAway",408838
4,2024-03-15,TRUE,"phoenix suns",FALSE,FALSE,96,107,2,0,"CHA","CHAHome",408840
4,2024-03-16,FALSE,"philadelphia 76ers",FALSE,FALSE,98,109,4,0,"CHA","CHAAway",408841
4,2024-03-19,FALSE,"orlando magic",FALSE,FALSE,92,112,3,1,"CHA","CHAAway",408844
4,2024-03-23,FALSE,"atlanta hawks",FALSE,FALSE,91,132,1,3,"CHA","CHAAway",408848
4,2024-03-25,FALSE,"cleveland cavaliers",FALSE,FALSE,92,115,1,2,"CHA","CHAAway",408850
4,2024-03-27,TRUE,"cleveland cavaliers",TRUE,FALSE,118,111,1,2,"CHA","CHAHome",408852
4,2024-03-29,TRUE,"golden state warriors",FALSE,FALSE,97,115,2,0,"CHA","CHAHome",408854
4,2024-03-31,TRUE,"los angeles clippers",FALSE,FALSE,118,130,2,0,"CHA","CHAHome",408856
4,2024-04-01,TRUE,"boston celtics",FALSE,FALSE,104,118,2,1,"CHA","CHAHome",408857
4,2024-04-03,TRUE,"portland trail blazers",FALSE,FALSE,86,89,1,1,"CHA","CHAHome",408859
4,2024-04-05,TRUE,"orlando magic",TRUE,FALSE,124,115,3,1,"CHA","CHAHome",408861
4,2024-04-07,TRUE,"oklahoma city thunder",FALSE,FALSE,118,121,2,0,"CHA","CHAHome",408863
4,2024-04-09,TRUE,"dallas mavericks",FALSE,FALSE,104,130,2,0,"CHA","CHAHome",408865
4,2024-04-10,FALSE,"atlanta hawks",TRUE,FALSE,115,114,1,3,"CHA","CHAAway",408866
4,2024-04-12,FALSE,"boston celtics",FALSE,FALSE,98,131,2,1,"CHA","CHAAway",408868
4,2024-04-14,FALSE,"cleveland cavaliers",TRUE,FALSE,120,110,1,2,"CHA","CHAAway",408870
5,2023-10-25,TRUE,"oklahoma city thunder",FALSE,FALSE,104,124,2,0,"CHI","CHIHome",508698
5,2023-10-27,TRUE,"toronto raptors",TRUE,TRUE,104,103,2,2,"CHI","CHIHome",508700
5,2023-10-28,FALSE,"detroit pistons",FALSE,FALSE,102,118,2,2,"CHI","CHIAway",508701
5,2023-10-30,FALSE,"indiana pacers",TRUE,FALSE,112,105,1,3,"CHI","CHIAway",508703
5,2023-11-01,FALSE,"dallas mavericks",FALSE,FALSE,105,114,2,0,"CHI","CHIAway",508705
5,2023-11-03,TRUE,"brooklyn nets",FALSE,FALSE,107,109,3,0,"CHI","CHIHome",508707
5,2023-11-04,FALSE,"denver nuggets",FALSE,FALSE,101,123,2,0,"CHI","CHIAway",508708
5,2023-11-06,TRUE,"utah jazz",TRUE,FALSE,130,113,0,2,"CHI","CHIHome",508710
5,2023-11-08,TRUE,"phoenix suns",FALSE,TRUE,115,116,2,0,"CHI","CHIHome",508712
5,2023-11-12,TRUE,"detroit pistons",TRUE,FALSE,119,108,2,2,"CHI","CHIHome",508716
5,2023-11-13,FALSE,"milwaukee bucks",FALSE,FALSE,109,118,3,1,"CHI","CHIAway",508717
5,2023-11-15,TRUE,"orlando magic",FALSE,FALSE,94,96,4,0,"CHI","CHIHome",508719
5,2023-11-17,TRUE,"orlando magic",FALSE,FALSE,97,103,4,0,"CHI","CHIHome",508721
5,2023-11-18,TRUE,"miami heat",TRUE,FALSE,102,97,3,2,"CHI","CHIHome",508722
5,2023-11-20,TRUE,"miami heat",FALSE,FALSE,100,118,3,2,"CHI","CHIHome",508724
5,2023-11-22,FALSE,"oklahoma city thunder",FALSE,FALSE,102,116,2,0,"CHI","CHIAway",508726
5,2023-11-24,FALSE,"toronto raptors",FALSE,FALSE,108,121,2,2,"CHI","CHIAway",508728
5,2023-11-26,FALSE,"brooklyn nets",FALSE,FALSE,109,118,3,0,"CHI","CHIAway",508730
5,2023-11-28,FALSE,"boston celtics",FALSE,FALSE,97,124,3,0,"CHI","CHIAway",508732
5,2023-11-30,TRUE,"milwaukee bucks",TRUE,TRUE,120,113,3,1,"CHI","CHIHome",508734
5,2023-12-02,TRUE,"new orleans pelicans",TRUE,FALSE,124,118,0,2,"CHI","CHIHome",508736
5,2023-12-06,TRUE,"charlotte hornets",TRUE,FALSE,111,100,0,4,"CHI","CHIHome",508740
5,2023-12-08,FALSE,"san antonio spurs",TRUE,FALSE,121,112,0,3,"CHI","CHIAway",508742
5,2023-12-11,FALSE,"milwaukee bucks",FALSE,TRUE,129,133,3,1,"CHI","CHIAway",508745
5,2023-12-12,TRUE,"denver nuggets",FALSE,FALSE,106,114,2,0,"CHI","CHIHome",508746
5,2023-12-14,FALSE,"miami heat",TRUE,FALSE,124,116,3,2,"CHI","CHIAway",508748
5,2023-12-16,FALSE,"miami heat",FALSE,FALSE,116,118,3,2,"CHI","CHIAway",508750
5,2023-12-18,FALSE,"philadelphia 76ers",TRUE,FALSE,108,104,1,2,"CHI","CHIAway",508752
5,2023-12-20,TRUE,"los angeles lakers",TRUE,FALSE,124,108,1,1,"CHI","CHIHome",508754
5,2023-12-21,TRUE,"san antonio spurs",TRUE,FALSE,114,95,0,3,"CHI","CHIHome",508755
5,2023-12-23,TRUE,"cleveland cavaliers",FALSE,FALSE,95,109,3,1,"CHI","CHIHome",508757
5,2023-12-26,TRUE,"atlanta hawks",TRUE,FALSE,118,113,1,3,"CHI","CHIHome",508760
5,2023-12-28,TRUE,"indiana pacers",FALSE,FALSE,104,120,1,3,"CHI","CHIHome",508762
5,2023-12-30,TRUE,"philadelphia 76ers",TRUE,FALSE,105,92,1,2,"CHI","CHIHome",508764
5,2024-01-02,FALSE,"philadelphia 76ers",FALSE,FALSE,97,110,1,2,"CHI","CHIAway",508767
5,2024-01-03,FALSE,"new york knicks",FALSE,FALSE,100,116,3,1,"CHI","CHIAway",508768
5,2024-01-05,TRUE,"charlotte hornets",TRUE,FALSE,104,91,0,4,"CHI","CHIHome",508770
5,2024-01-08,FALSE,"charlotte hornets",TRUE,TRUE,119,112,0,4,"CHI","CHIAway",508773
5,2024-01-10,TRUE,"houston rockets",TRUE,TRUE,124,119,1,1,"CHI","CHIHome",508775
5,2024-01-12,TRUE,"golden state warriors",FALSE,FALSE,131,140,1,1,"CHI","CHIHome",508777
5,2024-01-13,FALSE,"san antonio spurs",TRUE,FALSE,122,116,0,3,"CHI","CHIAway",508778
5,2024-01-15,FALSE,"cleveland cavaliers",FALSE,FALSE,91,109,3,1,"CHI","CHIAway",508780
5,2024-01-18,FALSE,"toronto raptors",TRUE,FALSE,116,110,2,2,"CHI","CHIAway",508783
5,2024-01-20,TRUE,"memphis grizzlies",TRUE,FALSE,125,96,0,2,"CHI","CHIHome",508785
5,2024-01-22,FALSE,"phoenix suns",FALSE,FALSE,113,115,2,0,"CHI","CHIAway",508787
5,2024-01-25,FALSE,"los angeles lakers",FALSE,FALSE,132,141,1,1,"CHI","CHIAway",508790
5,2024-01-28,FALSE,"portland trail blazers",TRUE,FALSE,104,96,0,2,"CHI","CHIAway",508793
5,2024-01-30,TRUE,"toronto raptors",FALSE,FALSE,107,118,2,2,"CHI","CHIHome",508795
5,2024-01-31,FALSE,"charlotte hornets",TRUE,FALSE,117,110,0,4,"CHI","CHIAway",508796
5,2024-02-03,TRUE,"sacramento kings",FALSE,FALSE,115,123,1,1,"CHI","CHIHome",508799
5,2024-02-06,TRUE,"minnesota timberwolves",TRUE,TRUE,129,123,0,2,"CHI","CHIHome",508802
5,2024-02-08,FALSE,"memphis grizzlies",TRUE,FALSE,118,110,0,2,"CHI","CHIAway",508804
5,2024-02-10,FALSE,"orlando magic",FALSE,TRUE,108,114,4,0,"CHI","CHIAway",508806
5,2024-02-12,FALSE,"atlanta hawks",TRUE,FALSE,136,126,1,3,"CHI","CHIAway",508808
5,2024-02-14,FALSE,"cleveland cavaliers",FALSE,FALSE,105,108,3,1,"CHI","CHIAway",508810
5,2024-02-22,TRUE,"boston celtics",FALSE,FALSE,112,129,3,0,"CHI","CHIHome",508818
5,2024-02-25,FALSE,"new orleans pelicans",TRUE,FALSE,114,106,0,2,"CHI","CHIAway",508821
5,2024-02-27,TRUE,"detroit pistons",FALSE,FALSE,95,105,2,2,"CHI","CHIHome",508823
5,2024-02-28,TRUE,"cleveland cavaliers",TRUE,FALSE,132,123,3,1,"CHI","CHIHome",508824
5,2024-03-01,TRUE,"milwaukee bucks",FALSE,FALSE,97,113,3,1,"CHI","CHIHome",508826
5,2024-03-04,FALSE,"sacramento kings",TRUE,FALSE,113,109,1,1,"CHI","CHIAway",508829
5,2024-03-06,FALSE,"utah jazz",TRUE,FALSE,119,117,0,2,"CHI","CHIAway",508831
5,2024-03-07,FALSE,"golden state warriors",TRUE,FALSE,125,122,1,1,"CHI","CHIAway",508832
5,2024-03-09,FALSE,"los angeles clippers",FALSE,FALSE,102,112,2,0,"CHI","CHIAway",508834
5,2024-03-11,TRUE,"dallas mavericks",FALSE,FALSE,92,127,2,0,"CHI","CHIHome",508836
5,2024-03-13,FALSE,"indiana pacers",TRUE,TRUE,132,129,1,3,"CHI","CHIAway",508838
5,2024-03-14,TRUE,"los angeles clippers",FALSE,FALSE,111,126,2,0,"CHI","CHIHome",508839
5,2024-03-16,TRUE,"washington wizards",TRUE,FALSE,127,98,1,2,"CHI","CHIHome",508841
5,2024-03-18,TRUE,"portland trail blazers",TRUE,FALSE,110,107,0,2,"CHI","CHIHome",508843
5,2024-03-21,FALSE,"houston rockets",FALSE,FALSE,117,127,1,1,"CHI","CHIAway",508846
5,2024-03-23,TRUE,"boston celtics",FALSE,FALSE,113,124,3,0,"CHI","CHIHome",508848
5,2024-03-25,TRUE,"washington wizards",FALSE,FALSE,105,107,1,2,"CHI","CHIHome",508850
5,2024-03-27,TRUE,"indiana pacers",TRUE,FALSE,125,99,1,3,"CHI","CHIHome",508852
5,2024-03-29,FALSE,"brooklyn nets",FALSE,FALSE,108,125,3,0,"CHI","CHIAway",508854
5,2024-03-31,FALSE,"minnesota timberwolves",TRUE,FALSE,109,101,0,2,"CHI","CHIAway",508856
5,2024-04-01,TRUE,"atlanta hawks",FALSE,FALSE,101,113,1,3,"CHI","CHIHome",508857
5,2024-04-05,TRUE,"new york knicks",TRUE,FALSE,108,100,3,1,"CHI","CHIHome",508861
5,2024-04-07,FALSE,"orlando magic",FALSE,FALSE,98,113,4,0,"CHI","CHIAway",508863
5,2024-04-09,TRUE,"new york knicks",FALSE,FALSE,117,128,3,1,"CHI","CHIHome",508865
5,2024-04-11,FALSE,"detroit pistons",TRUE,FALSE,127,105,2,2,"CHI","CHIAway",508867
5,2024-04-12,FALSE,"washington wizards",TRUE,FALSE,129,127,1,2,"CHI","CHIAway",508868
5,2024-04-14,FALSE,"new york knicks",FALSE,TRUE,119,120,3,1,"CHI","CHIAway",508870
5,2024-04-17,TRUE,"atlanta hawks",TRUE,FALSE,131,116,1,3,"CHI","CHIHome",508873
5,2024-04-19,FALSE,"miami heat",FALSE,FALSE,91,112,3,2,"CHI","CHIAway",508875
6,2023-10-25,FALSE,"brooklyn nets",TRUE,FALSE,114,113,1,3,"CLE","CLEAway",608698
6,2023-10-27,TRUE,"oklahoma city thunder",FALSE,FALSE,105,108,2,0,"CLE","CLEHome",608700
6,2023-10-28,TRUE,"indiana pacers",FALSE,FALSE,113,125,2,2,"CLE","CLEHome",608701
6,2023-10-31,TRUE,"new york knicks",FALSE,FALSE,91,109,2,1,"CLE","CLEHome",608704
6,2023-11-01,FALSE,"new york knicks",TRUE,FALSE,95,89,2,1,"CLE","CLEAway",608705
6,2023-11-03,FALSE,"indiana pacers",FALSE,FALSE,116,121,2,2,"CLE","CLEAway",608707
6,2023-11-05,TRUE,"golden state warriors",TRUE,FALSE,115,104,0,2,"CLE","CLEHome",608709
6,2023-11-08,FALSE,"oklahoma city thunder",FALSE,FALSE,120,128,2,0,"CLE","CLEAway",608712
6,2023-11-11,FALSE,"golden state warriors",TRUE,FALSE,118,110,0,2,"CLE","CLEAway",608715
6,2023-11-13,FALSE,"sacramento kings",FALSE,FALSE,120,132,1,1,"CLE","CLEAway",608717
6,2023-11-15,FALSE,"portland trail blazers",TRUE,FALSE,109,95,1,1,"CLE","CLEAway",608719
6,2023-11-17,TRUE,"detroit pistons",TRUE,FALSE,108,100,0,4,"CLE","CLEHome",608721
6,2023-11-19,TRUE,"denver nuggets",TRUE,FALSE,121,109,1,1,"CLE","CLEHome",608723
6,2023-11-21,FALSE,"philadelphia 76ers",TRUE,TRUE,122,119,2,2,"CLE","CLEAway",608725
6,2023-11-22,TRUE,"miami heat",FALSE,FALSE,96,129,3,1,"CLE","CLEHome",608726
6,2023-11-25,TRUE,"los angeles lakers",FALSE,FALSE,115,121,2,0,"CLE","CLEHome",608729
6,2023-11-26,TRUE,"toronto raptors",TRUE,FALSE,105,102,1,2,"CLE","CLEHome",608730
6,2023-11-28,TRUE,"atlanta hawks",TRUE,FALSE,128,105,1,3,"CLE","CLEHome",608732
6,2023-11-30,TRUE,"portland trail blazers",FALSE,FALSE,95,103,1,1,"CLE","CLEHome",608734
6,2023-12-02,FALSE,"detroit pistons",TRUE,FALSE,110,101,0,4,"CLE","CLEAway",608736
6,2023-12-06,TRUE,"orlando magic",TRUE,FALSE,121,111,2,2,"CLE","CLEHome",608740
6,2023-12-08,FALSE,"miami heat",TRUE,FALSE,111,99,3,1,"CLE","CLEAway",608742
6,2023-12-11,FALSE,"orlando magic",FALSE,FALSE,94,104,2,2,"CLE","CLEAway",608745
6,2023-12-12,FALSE,"boston celtics",FALSE,FALSE,113,120,2,1,"CLE","CLEAway",608746
6,2023-12-14,FALSE,"boston celtics",FALSE,FALSE,107,116,2,1,"CLE","CLEAway",608748
6,2023-12-16,TRUE,"atlanta hawks",TRUE,FALSE,127,119,1,3,"CLE","CLEHome",608750
6,2023-12-18,TRUE,"houston rockets",TRUE,TRUE,135,130,1,1,"CLE","CLEHome",608752
6,2023-12-20,TRUE,"utah jazz",TRUE,FALSE,124,116,0,2,"CLE","CLEHome",608754
6,2023-12-21,TRUE,"new orleans pelicans",FALSE,FALSE,104,123,1,1,"CLE","CLEHome",608755
6,2023-12-23,FALSE,"chicago bulls",TRUE,FALSE,109,95,1,3,"CLE","CLEAway",608757
6,2023-12-27,FALSE,"dallas mavericks",TRUE,FALSE,113,110,0,2,"CLE","CLEAway",608761
6,2023-12-29,TRUE,"milwaukee bucks",FALSE,FALSE,111,119,2,2,"CLE","CLEHome",608763
6,2024-01-01,FALSE,"toronto raptors",FALSE,FALSE,121,124,1,2,"CLE","CLEAway",608766
6,2024-01-03,TRUE,"washington wizards",TRUE,FALSE,140,101,0,4,"CLE","CLEHome",608768
6,2024-01-05,TRUE,"washington wizards",TRUE,FALSE,114,90,0,4,"CLE","CLEHome",608770
6,2024-01-07,TRUE,"san antonio spurs",TRUE,FALSE,117,115,0,2,"CLE","CLEHome",608772
6,2024-01-11,TRUE,"brooklyn nets",TRUE,FALSE,111,102,1,3,"CLE","CLEHome",608776
6,2024-01-15,TRUE,"chicago bulls",TRUE,FALSE,109,91,1,3,"CLE","CLEHome",608780
6,2024-01-17,TRUE,"milwaukee bucks",TRUE,FALSE,135,95,2,2,"CLE","CLEHome",608782
6,2024-01-20,FALSE,"atlanta hawks",TRUE,FALSE,116,95,1,3,"CLE","CLEAway",608785
6,2024-01-22,FALSE,"orlando magic",TRUE,FALSE,126,99,2,2,"CLE","CLEAway",608787
6,2024-01-24,FALSE,"milwaukee bucks",FALSE,FALSE,116,126,2,2,"CLE","CLEAway",608789
6,2024-01-26,FALSE,"milwaukee bucks",TRUE,FALSE,112,100,2,2,"CLE","CLEAway",608791
6,2024-01-29,TRUE,"los angeles clippers",TRUE,FALSE,118,108,1,1,"CLE","CLEHome",608794
6,2024-01-31,TRUE,"detroit pistons",TRUE,FALSE,128,121,0,4,"CLE","CLEHome",608796
6,2024-02-01,FALSE,"memphis grizzlies",TRUE,FALSE,108,101,0,2,"CLE","CLEAway",608797
6,2024-02-03,FALSE,"san antonio spurs",TRUE,FALSE,117,101,0,2,"CLE","CLEAway",608799
6,2024-02-05,TRUE,"sacramento kings",TRUE,FALSE,136,110,1,1,"CLE","CLEHome",608801
6,2024-02-07,FALSE,"washington wizards",TRUE,FALSE,114,106,0,4,"CLE","CLEAway",608803
6,2024-02-08,FALSE,"brooklyn nets",TRUE,FALSE,118,95,1,3,"CLE","CLEAway",608804
6,2024-02-10,FALSE,"toronto raptors",TRUE,FALSE,119,95,1,2,"CLE","CLEAway",608806
6,2024-02-12,TRUE,"philadelphia 76ers",FALSE,FALSE,121,123,2,2,"CLE","CLEHome",608808
6,2024-02-14,TRUE,"chicago bulls",TRUE,FALSE,108,105,1,3,"CLE","CLEHome",608810
6,2024-02-22,TRUE,"orlando magic",FALSE,FALSE,109,116,2,2,"CLE","CLEHome",608818
6,2024-02-23,FALSE,"philadelphia 76ers",FALSE,FALSE,97,104,2,2,"CLE","CLEAway",608819
6,2024-02-25,FALSE,"washington wizards",TRUE,FALSE,114,105,0,4,"CLE","CLEAway",608821
6,2024-02-27,TRUE,"dallas mavericks",TRUE,FALSE,121,119,0,2,"CLE","CLEHome",608823
6,2024-02-28,FALSE,"chicago bulls",FALSE,FALSE,123,132,1,3,"CLE","CLEAway",608824
6,2024-03-01,FALSE,"detroit pistons",TRUE,FALSE,110,100,0,4,"CLE","CLEAway",608826
6,2024-03-03,TRUE,"new york knicks",FALSE,FALSE,98,107,2,1,"CLE","CLEHome",608828
6,2024-03-05,TRUE,"boston celtics",TRUE,FALSE,105,104,2,1,"CLE","CLEHome",608830
6,2024-03-06,FALSE,"atlanta hawks",FALSE,FALSE,101,112,1,3,"CLE","CLEAway",608831
6,2024-03-08,TRUE,"minnesota timberwolves",TRUE,TRUE,113,104,1,1,"CLE","CLEHome",608833
6,2024-03-10,TRUE,"brooklyn nets",FALSE,FALSE,101,120,1,3,"CLE","CLEHome",608835
6,2024-03-11,TRUE,"phoenix suns",FALSE,FALSE,111,117,2,0,"CLE","CLEHome",608836
6,2024-03-13,FALSE,"new orleans pelicans",TRUE,FALSE,116,95,1,1,"CLE","CLEAway",608838
6,2024-03-16,FALSE,"houston rockets",FALSE,FALSE,103,117,1,1,"CLE","CLEAway",608841
6,2024-03-18,FALSE,"indiana pacers",TRUE,FALSE,108,103,2,2,"CLE","CLEAway",608843
6,2024-03-20,TRUE,"miami heat",FALSE,FALSE,104,107,3,1,"CLE","CLEHome",608845
6,2024-03-22,FALSE,"minnesota timberwolves",FALSE,FALSE,91,104,1,1,"CLE","CLEAway",608847
6,2024-03-24,FALSE,"miami heat",FALSE,FALSE,84,121,3,1,"CLE","CLEAway",608849
6,2024-03-25,TRUE,"charlotte hornets",TRUE,FALSE,115,92,2,1,"CLE","CLEHome",608850
6,2024-03-27,FALSE,"charlotte hornets",FALSE,FALSE,111,118,2,1,"CLE","CLEAway",608852
6,2024-03-29,TRUE,"philadelphia 76ers",TRUE,FALSE,117,114,2,2,"CLE","CLEHome",608854
6,2024-03-31,FALSE,"denver nuggets",FALSE,FALSE,101,130,1,1,"CLE","CLEAway",608856
6,2024-04-02,FALSE,"utah jazz",TRUE,FALSE,129,113,0,2,"CLE","CLEAway",608858
6,2024-04-03,FALSE,"phoenix suns",FALSE,FALSE,101,122,2,0,"CLE","CLEAway",608859
6,2024-04-06,FALSE,"los angeles lakers",FALSE,FALSE,97,116,2,0,"CLE","CLEAway",608862
6,2024-04-07,FALSE,"los angeles clippers",FALSE,FALSE,118,120,1,1,"CLE","CLEAway",608863
6,2024-04-10,TRUE,"memphis grizzlies",TRUE,FALSE,110,98,0,2,"CLE","CLEHome",608866
6,2024-04-12,TRUE,"indiana pacers",TRUE,FALSE,129,120,2,2,"CLE","CLEHome",608868
6,2024-04-14,TRUE,"charlotte hornets",FALSE,FALSE,110,120,2,1,"CLE","CLEHome",608870
7,2023-10-25,FALSE,"san antonio spurs",TRUE,FALSE,126,119,0,4,"DAL","DALAway",708698
7,2023-10-27,TRUE,"brooklyn nets",TRUE,FALSE,125,120,0,2,"DAL","DALHome",708700
7,2023-10-30,FALSE,"memphis grizzlies",TRUE,FALSE,125,110,2,2,"DAL","DALAway",708703
7,2023-11-01,TRUE,"chicago bulls",TRUE,FALSE,114,105,0,2,"DAL","DALHome",708705
7,2023-11-03,FALSE,"denver nuggets",FALSE,FALSE,114,125,2,1,"DAL","DALAway",708707
7,2023-11-05,TRUE,"charlotte hornets",TRUE,FALSE,124,118,0,2,"DAL","DALHome",708709
7,2023-11-06,FALSE,"orlando magic",TRUE,FALSE,117,102,0,2,"DAL","DALAway",708710
7,2023-11-08,TRUE,"toronto raptors",FALSE,FALSE,116,127,1,1,"DAL","DALHome",708712
7,2023-11-10,TRUE,"los angeles clippers",TRUE,FALSE,144,126,2,1,"DAL","DALHome",708714
7,2023-11-12,FALSE,"new orleans pelicans",TRUE,FALSE,136,124,2,2,"DAL","DALAway",708716
7,2023-11-14,FALSE,"new orleans pelicans",FALSE,FALSE,110,131,2,2,"DAL","DALAway",708718
7,2023-11-15,FALSE,"washington wizards",TRUE,FALSE,130,117,0,2,"DAL","DALAway",708719
7,2023-11-18,FALSE,"milwaukee bucks",FALSE,FALSE,125,132,2,0,"DAL","DALAway",708722
7,2023-11-19,TRUE,"sacramento kings",FALSE,FALSE,113,129,2,2,"DAL","DALHome",708723
7,2023-11-22,FALSE,"los angeles lakers",TRUE,FALSE,104,101,1,2,"DAL","DALAway",708726
